ds_name,qid,split,alpha_weak,alpha_strong,alpha_gt
nfcorpus,PLAIN-3251,traindev,0.1396915763616562,0.04683288559317589,0.18000000715255737
nfcorpus,PLAIN-3261,traindev,0.10498607903718948,0.14529576897621155,0.3799999952316284
nfcorpus,PLAIN-3292,traindev,0.34247446060180664,0.13507869839668274,0.6200000047683716
nfcorpus,PLAIN-33,traindev,0.3793465197086334,0.1821231245994568,0.12999999523162842
nfcorpus,PLAIN-3302,traindev,0.39323267340660095,0.18934109807014465,0.9800000190734863
nfcorpus,PLAIN-3312,traindev,0.4613155722618103,0.3592361509799957,0.4099999964237213
nfcorpus,PLAIN-332,traindev,0.13353005051612854,0.18958020210266113,0.0
nfcorpus,PLAIN-3322,traindev,0.2224518060684204,0.24110372364521027,0.029999999329447746
nfcorpus,PLAIN-3342,traindev,0.2737351357936859,0.18634746968746185,0.7400000095367432
nfcorpus,PLAIN-3352,traindev,0.36789846420288086,0.15451571345329285,0.7799999713897705
nfcorpus,PLAIN-3362,traindev,0.1701820194721222,0.07548484951257706,1.0
nfcorpus,PLAIN-3382,traindev,0.44583410024642944,0.3401208221912384,0.17000000178813934
nfcorpus,PLAIN-3392,traindev,0.3420286178588867,0.25160425901412964,0.3700000047683716
nfcorpus,PLAIN-3402,traindev,0.3082442879676819,0.18149727582931519,0.2199999988079071
nfcorpus,PLAIN-3412,traindev,0.48982134461402893,0.2627383768558502,0.5099999904632568
nfcorpus,PLAIN-3422,traindev,0.4671296179294586,0.19787316024303436,1.0
nfcorpus,PLAIN-3452,traindev,0.5402847528457642,0.22312156856060028,0.4699999988079071
nfcorpus,PLAIN-3462,traindev,0.4559169411659241,0.06539474427700043,0.1599999964237213
nfcorpus,PLAIN-3472,traindev,0.10132983326911926,0.07572198659181595,0.0
nfcorpus,PLAIN-383,traindev,0.1723792403936386,0.2291845977306366,0.0
nfcorpus,PLAIN-395,traindev,0.11990439891815186,0.05643704533576965,0.0
nfcorpus,PLAIN-418,traindev,0.2961890697479248,0.10764722526073456,0.0
nfcorpus,PLAIN-430,traindev,0.5268675088882446,0.17368139326572418,0.6499999761581421
nfcorpus,PLAIN-44,traindev,0.2669205665588379,0.20944787561893463,0.4699999988079071
nfcorpus,PLAIN-441,traindev,0.17024067044258118,0.06461315602064133,0.8500000238418579
nfcorpus,PLAIN-457,traindev,0.10987862199544907,0.06811406463384628,0.0
nfcorpus,PLAIN-468,traindev,0.2769511938095093,0.18669573962688446,0.6100000143051147
nfcorpus,PLAIN-478,traindev,0.18118572235107422,0.09500452876091003,0.0
nfcorpus,PLAIN-520,traindev,0.08582264184951782,0.09782613068819046,0.0
nfcorpus,PLAIN-551,traindev,0.15885883569717407,0.1017623096704483,0.0
nfcorpus,PLAIN-56,traindev,0.17519859969615936,0.14111784100532532,0.25999999046325684
nfcorpus,PLAIN-561,traindev,0.05742334946990013,0.05540955066680908,0.0
nfcorpus,PLAIN-583,traindev,0.054218802601099014,0.0550084188580513,0.5600000023841858
nfcorpus,PLAIN-593,traindev,0.0782412439584732,0.04349561408162117,0.10000000149011612
nfcorpus,PLAIN-603,traindev,0.10033435374498367,0.11113715171813965,0.0
nfcorpus,PLAIN-613,traindev,0.3712485134601593,0.1556558459997177,0.0
nfcorpus,PLAIN-634,traindev,0.33868297934532166,0.07347120344638824,0.0
nfcorpus,PLAIN-660,traindev,0.27174320816993713,0.055570028722286224,0.6499999761581421
nfcorpus,PLAIN-671,traindev,0.07489209622144699,0.14757020771503448,0.0
nfcorpus,PLAIN-68,traindev,0.07806964218616486,0.3039385974407196,0.4399999976158142
nfcorpus,PLAIN-681,traindev,0.3593243658542633,0.1278691291809082,0.0
nfcorpus,PLAIN-731,traindev,0.2562508285045624,0.09072668850421906,0.9700000286102295
nfcorpus,PLAIN-741,traindev,0.13701599836349487,0.08152687549591064,0.5
nfcorpus,PLAIN-751,traindev,0.33508211374282837,0.23896636068820953,0.0
nfcorpus,PLAIN-761,traindev,0.21005037426948547,0.05462431535124779,0.36000001430511475
nfcorpus,PLAIN-792,traindev,0.03875472769141197,0.04924839735031128,0.0
nfcorpus,PLAIN-806,traindev,0.47007253766059875,0.07653369754552841,0.6499999761581421
nfcorpus,PLAIN-817,traindev,0.0996827706694603,0.05993679538369179,0.0
nfcorpus,PLAIN-827,traindev,0.4895862638950348,0.07715756446123123,0.8899999856948853
nfcorpus,PLAIN-882,traindev,0.0023121614940464497,0.10924728959798813,0.0
nfcorpus,PLAIN-913,traindev,0.3589787185192108,0.186724454164505,0.03999999910593033
nfcorpus,PLAIN-924,traindev,0.15644925832748413,0.14509563148021698,0.0
nfcorpus,PLAIN-934,traindev,0.4123949110507965,0.07656935602426529,0.6600000262260437
nfcorpus,PLAIN-956,traindev,0.13695916533470154,0.23483815789222717,0.4000000059604645
nfcorpus,PLAIN-966,traindev,0.2602955400943756,0.2156560719013214,0.949999988079071
nfcorpus,PLAIN-977,traindev,0.27738049626350403,0.043494146317243576,0.0
nfcorpus,PLAIN-997,traindev,0.018888110294938087,0.0435909777879715,0.0
arguana,test-culture-ascidfakhba-pro01a,traindev,0.17162363231182098,0.05375140532851219,0.0
arguana,test-culture-ascidfakhba-pro02a,traindev,0.16044305264949799,0.0570673905313015,0.0
arguana,test-culture-cgeeghwmeo-con01a,traindev,0.09228553622961044,0.03280054032802582,0.0
arguana,test-culture-cgeeghwmeo-con04a,traindev,0.3305770754814148,0.04461633786559105,0.0
arguana,test-culture-cgeeghwmeo-pro01a,traindev,0.08233249187469482,0.03046248108148575,0.0
arguana,test-culture-cgeeghwmeo-pro02a,traindev,0.029344340786337852,0.09274816513061523,0.0
arguana,test-culture-cgeeghwmeo-pro03a,traindev,0.19574135541915894,0.03300563618540764,0.0
arguana,test-culture-cgeeghwmeo-pro04a,traindev,0.039383549243211746,0.026889175176620483,0.0
arguana,test-culture-mmciahbans-con01a,traindev,0.12204162031412125,0.030319973826408386,0.6100000143051147
arguana,test-culture-mmctghwbsa-pro02a,traindev,0.059237781912088394,0.05067044496536255,0.0
arguana,test-culture-mmctyshwbcp-pro04a,traindev,0.2300615757703781,0.07512697577476501,0.0
arguana,test-culture-mthbah-con02a,traindev,0.1746797412633896,0.04897020012140274,0.30000001192092896
arguana,test-culture-mthbah-pro03a,traindev,0.15943177044391632,0.18376773595809937,0.0
arguana,test-culture-mthbah-pro05a,traindev,0.21300503611564636,0.05126061290502548,0.0
arguana,test-culture-thbcsbptwhht-pro02a,traindev,0.05089141055941582,0.04233669862151146,0.5099999904632568
arguana,test-culture-thbcsbptwhht-pro04a,traindev,0.1394459456205368,0.05733836442232132,0.05999999865889549
arguana,test-digital-freedoms-dfiphbgs-con01a,traindev,0.08725114166736603,0.09947332739830017,0.0
arguana,test-digital-freedoms-efsappgdfp-pro04a,traindev,0.04925668239593506,0.030491773039102554,0.0
arguana,test-digital-freedoms-eifpgdff-con02a,traindev,0.11719409376382828,0.08257592469453812,0.0
arguana,test-digital-freedoms-eifpgdff-con03a,traindev,0.1193179190158844,0.03419911861419678,0.0
arguana,test-digital-freedoms-phwnaccpdt-con01a,traindev,0.16314451396465302,0.04922610893845558,0.1899999976158142
arguana,test-digital-freedoms-phwnaccpdt-con02a,traindev,0.094511479139328,0.10407543927431107,0.6800000071525574
arguana,test-digital-freedoms-piidfaihbg-pro03a,traindev,0.16661730408668518,0.04792730510234833,0.0
arguana,test-economy-bepahbtsnrt-con02a,traindev,0.08376935124397278,0.036287833005189896,0.8700000047683716
arguana,test-economy-bepiehbesa-pro02a,traindev,0.16076675057411194,0.06260451674461365,0.0
arguana,test-economy-bepighbdb-pro03a,traindev,0.1164555773139,0.04471393674612045,0.0
arguana,test-economy-beplcpdffe-pro02a,traindev,0.12794117629528046,0.031998828053474426,0.0
arguana,test-economy-bhahwbsps-pro01a,traindev,0.023171845823526382,0.02183978073298931,0.5
arguana,test-economy-bhahwbsps-pro03a,traindev,0.1068214625120163,0.06675422191619873,0.0
arguana,test-economy-egecegphw-con02a,traindev,0.15034349262714386,0.03490050882101059,0.0
arguana,test-economy-epehwmrbals-con01a,traindev,0.15682007372379303,0.030863076448440552,0.27000001072883606
arguana,test-economy-epehwmrbals-con02a,traindev,0.17911548912525177,0.07355701923370361,0.0
arguana,test-economy-epehwmrbals-pro04a,traindev,0.2277161031961441,0.056177254766225815,0.0
arguana,test-economy-eptpghdtre-con03a,traindev,0.13039414584636688,0.030258474871516228,0.28999999165534973
arguana,test-economy-thhghwhwift-con02a,traindev,0.0870313048362732,0.13651607930660248,0.0
arguana,test-economy-thhghwhwift-pro01a,traindev,0.15955306589603424,0.027404015883803368,0.5299999713897705
arguana,test-education-egscphsrdt-con01a,traindev,0.1324342042207718,0.03632861375808716,0.0
arguana,test-education-egscphsrdt-con02a,traindev,0.16815342009067535,0.04933992028236389,0.0
arguana,test-education-egscphsrdt-pro02a,traindev,0.08488433808088303,0.025278152897953987,0.0
arguana,test-education-egtuscpih-con01a,traindev,0.06225890666246414,0.06351882964372635,0.0
arguana,test-education-egtuscpih-con04a,traindev,0.19021637737751007,0.03789736330509186,0.0
arguana,test-education-pshhghwpba0-pro03a,traindev,0.11203049123287201,0.04298185557126999,0.0
arguana,test-education-pstrgsehwt-con03a,traindev,0.2236732393503189,0.20779791474342346,0.0
arguana,test-education-pstrgsehwt-pro04a,traindev,0.08413828909397125,0.026832638308405876,0.4399999976158142
arguana,test-education-pteuhwfphe-con02a,traindev,0.07811181247234344,0.0546753853559494,0.0
arguana,test-education-pteuhwfphe-pro02a,traindev,0.17633168399333954,0.025447867810726166,0.5
arguana,test-education-tuhwastua-pro02a,traindev,0.13028132915496826,0.019606292247772217,0.0
arguana,test-education-tuhwastua-pro05a,traindev,0.22291651368141174,0.05308980494737625,0.28999999165534973
arguana,test-education-udfakusma-con04a,traindev,0.07552628964185715,0.04772026836872101,0.3400000035762787
arguana,test-education-udfakusma-pro02a,traindev,0.07026530802249908,0.030607687309384346,0.0
arguana,test-education-udfakusma-pro03a,traindev,0.09818294644355774,0.021608568727970123,0.0
arguana,test-education-ufsdfkhbwu-con01a,traindev,0.1593262106180191,0.04701238498091698,0.0
arguana,test-education-ufsdfkhbwu-con02a,traindev,0.12583981454372406,0.03053445741534233,0.0
arguana,test-education-ughbuesbf-con01a,traindev,0.22960536181926727,0.035823721438646317,0.0
arguana,test-education-ughbuesbf-con05a,traindev,0.14803697168827057,0.02786673791706562,0.9100000262260437
arguana,test-education-usuprmhbu-pro03a,traindev,0.12273546308279037,0.054749563336372375,0.0
arguana,test-environment-aeghhgwpe-con01a,traindev,0.1052761897444725,0.03947591781616211,0.0
arguana,test-environment-aeghhgwpe-con02a,traindev,0.17729197442531586,0.05106591060757637,0.0
arguana,test-environment-aiahwagit-pro02a,traindev,0.16838663816452026,0.07063263654708862,0.0
arguana,test-environment-assgbatj-con03a,traindev,0.12527140974998474,0.030389167368412018,0.46000000834465027
arguana,test-environment-ehwsnwu-con02a,traindev,0.17923307418823242,0.09679592400789261,0.0
arguana,test-free-speech-debate-fsaphgiap-con01a,traindev,0.210479274392128,0.02670162171125412,0.14000000059604645
arguana,test-free-speech-debate-ldhwprhs-pro01a,traindev,0.1527549773454666,0.0520239919424057,0.0
arguana,test-free-speech-debate-nshbbsbfb-pro02a,traindev,0.06367981433868408,0.014207999221980572,0.33000001311302185
arguana,test-free-speech-debate-nshbcsbawc-con01a,traindev,0.09506785124540329,0.04135515168309212,0.0
arguana,test-free-speech-debate-nshbcsbawc-con02a,traindev,0.06303566694259644,0.02497817575931549,0.03999999910593033
arguana,test-free-speech-debate-nshbcsbawc-pro03a,traindev,0.06605620682239532,0.05620352923870087,0.0
arguana,test-free-speech-debate-nshbcsbawc-pro04a,traindev,0.11537840217351913,0.08047383278608322,0.0
arguana,test-free-speech-debate-yfsdfkhbwu-pro02a,traindev,0.1841604858636856,0.02791254036128521,0.0
arguana,test-health-ahiahbgbsp-con03a,traindev,0.17061124742031097,0.04364319145679474,0.3400000035762787
arguana,test-health-dhghhbampt-con02a,traindev,0.23400871455669403,0.052188847213983536,0.5799999833106995
arguana,test-health-dhghwapgd-pro02a,traindev,0.20512931048870087,0.08913269639015198,0.0
arguana,test-health-dhghwapgd-pro03a,traindev,0.0955498218536377,0.040163684636354446,0.0
arguana,test-health-dhgsshbesbc-con03a,traindev,0.07457935810089111,0.0408322699368,0.0
arguana,test-health-dhgsshbesbc-pro03a,traindev,0.11937998980283737,0.11684250086545944,0.0
arguana,test-health-dhpelhbass-con04a,traindev,0.22113576531410217,0.028701970353722572,0.0
arguana,test-health-hdond-con01a,traindev,0.14499714970588684,0.03220362588763237,0.0
arguana,test-health-hdond-con04a,traindev,0.13276679813861847,0.03844258561730385,0.0
arguana,test-health-hgwhwbjfs-con02a,traindev,0.2541413903236389,0.08674395829439163,0.0
arguana,test-health-hgwhwbjfs-pro03a,traindev,0.21609435975551605,0.05156135931611061,0.0
arguana,test-health-hpehwadvoee-pro04a,traindev,0.2408505231142044,0.028106514364480972,0.0
arguana,test-health-ppelfhwbpba-con02a,traindev,0.13654382526874542,0.04889686405658722,0.0
arguana,test-international-aahwstdrtfm-con01a,traindev,0.19469310343265533,0.0152751374989748,0.0
arguana,test-international-aegmeppghw-con03a,traindev,0.07067375630140305,0.018764130771160126,0.5
arguana,test-international-aghbfcpspr-pro05a,traindev,0.08333737403154373,0.03220600262284279,0.07999999821186066
arguana,test-international-aghwrem-con03a,traindev,0.11891142278909683,0.05365962162613869,0.0
arguana,test-international-aghwrem-pro03a,traindev,0.21318496763706207,0.0459757000207901,0.7400000095367432
arguana,test-international-aglhrilhb-con01a,traindev,0.07027292251586914,0.025421801954507828,0.6600000262260437
arguana,test-international-aglhrilhb-pro04a,traindev,0.11710827052593231,0.06562869250774384,0.0
arguana,test-international-appghblsba-pro01a,traindev,0.06950632482767105,0.03754572570323944,0.0
arguana,test-international-atiahblit-pro02a,traindev,0.1926436871290207,0.025866957381367683,0.0
arguana,test-international-bldimehbn-con03a,traindev,0.14344462752342224,0.04974197596311569,0.5099999904632568
arguana,test-international-bmaggiahbl-con03a,traindev,0.21644781529903412,0.0952196940779686,0.0
arguana,test-international-eghrhbeusli-con01a,traindev,0.05729836970567703,0.044299375265836716,0.3400000035762787
arguana,test-international-eghrhbeusli-pro05a,traindev,0.14890050888061523,0.10115465521812439,0.8999999761581421
arguana,test-international-ehbfe-con01a,traindev,0.22216364741325378,0.049056027084589005,0.07999999821186066
arguana,test-international-ehbfe-con02a,traindev,0.07813084125518799,0.03008226677775383,0.0
arguana,test-international-eiahwpamu-pro01a,traindev,0.13464777171611786,0.14467525482177734,0.2800000011920929
arguana,test-international-eiahwpamu-pro03a,traindev,0.2606790363788605,0.029007356613874435,0.0
arguana,test-international-eiahwpamu-pro05a,traindev,0.07173307985067368,0.03911488503217697,0.0
arguana,test-international-emephsate-con01a,traindev,0.1637425422668457,0.0504341684281826,0.0
arguana,test-international-epdlhfcefp-con01a,traindev,0.3722499907016754,0.8930345177650452,0.8999999761581421
arguana,test-international-epglghbni-con01a,traindev,0.20120352506637573,0.050393711775541306,0.0
arguana,test-international-epglghbni-pro02a,traindev,0.10974518954753876,0.05119923874735832,0.0
arguana,test-international-epvhwhranet-pro03a,traindev,0.12125728279352188,0.08733613044023514,0.07999999821186066
arguana,test-international-ghbunhf-con05a,traindev,0.06423415243625641,0.13704033195972443,0.0
arguana,test-international-ghbunhf-pro02a,traindev,0.11180716753005981,0.021325793117284775,0.7599999904632568
arguana,test-international-ghwcitca-con03a,traindev,0.19344595074653625,0.07458200305700302,0.5099999904632568
arguana,test-international-gmehbisrip1b-pro01a,traindev,0.1079326942563057,0.03962773084640503,0.0
arguana,test-international-gpdwhwcusa-pro02a,traindev,0.21666598320007324,0.046798691153526306,0.0
arguana,test-international-gpsmhbsosb-pro01a,traindev,0.14169414341449738,0.024033373221755028,0.0
arguana,test-international-gpsmhbsosb-pro03a,traindev,0.1609606295824051,0.03564031422138214,0.0
arguana,test-international-gsciidffe-con04a,traindev,0.18834136426448822,0.09193155914545059,0.5099999904632568
arguana,test-international-gsciidffe-pro03a,traindev,0.09131546318531036,0.05692121759057045,0.9100000262260437
arguana,test-international-gsciidffe-pro04a,traindev,0.24715067446231842,0.06541632860898972,0.8500000238418579
arguana,test-international-iiahwagit-con01a,traindev,0.1664791703224182,0.06226537749171257,0.3700000047683716
arguana,test-international-iiahwagit-con04a,traindev,0.14703385531902313,0.05643228068947792,0.0
arguana,test-international-iiahwagit-pro03a,traindev,0.07681416720151901,0.02390957437455654,0.0
arguana,test-international-ipecfiepg-con01a,traindev,0.14097334444522858,0.034886375069618225,0.6899999976158142
arguana,test-international-ipecfiepg-con03a,traindev,0.2095881998538971,0.05484776198863983,0.0
arguana,test-international-ipecfiepg-pro01a,traindev,0.11230751872062683,0.02157224528491497,0.0
arguana,test-international-iwiaghbss-con01a,traindev,0.18627166748046875,0.047602828592061996,0.09000000357627869
arguana,test-international-iwiaghbss-con02a,traindev,0.09754599630832672,0.03324977308511734,0.0
arguana,test-international-miasimyhw-pro01a,traindev,0.12500952184200287,0.08271995186805725,0.0
arguana,test-international-segiahbarr-con03a,traindev,0.1686890721321106,0.031468670815229416,0.8100000023841858
arguana,test-international-siacphbnt-con04a,traindev,0.11893148720264435,0.04462146759033203,0.5099999904632568
arguana,test-international-siacphbnt-pro01a,traindev,0.13603369891643524,0.07161582261323929,0.0
arguana,test-international-ssiarcmhb-pro03a,traindev,0.12016039341688156,0.06494907289743423,0.8299999833106995
arguana,test-law-cpilhbishioe-pro01a,traindev,0.1311938762664795,0.0794980376958847,0.0
arguana,test-law-cplgpshwdp-pro02a,traindev,0.13578423857688904,0.039032746106386185,0.0
arguana,test-law-cplgpshwdp-pro04a,traindev,0.12989406287670135,0.025477683171629906,0.6899999976158142
arguana,test-law-hrilpgwhwr-con01a,traindev,0.08937320858240128,0.026761269196867943,0.0
arguana,test-law-hrilpgwhwr-con03a,traindev,0.04829777032136917,0.031041204929351807,0.2800000011920929
arguana,test-law-hrpepthwuto-con02a,traindev,0.07040368020534515,0.01604180969297886,0.0
arguana,test-law-hrpepthwuto-pro02a,traindev,0.09337438642978668,0.035145316272974014,0.0
arguana,test-law-lgplhbssbco-pro04a,traindev,0.12454532831907272,0.021764129400253296,0.0
arguana,test-law-rmelhrilhbiw-con02a,traindev,0.06477981805801392,0.019690021872520447,0.0
arguana,test-law-rmelhrilhbiw-con04a,traindev,0.09804832190275192,0.039918918162584305,0.0
arguana,test-law-sdfclhrppph-pro04a,traindev,0.16899780929088593,0.04282086715102196,0.0
arguana,test-law-sdiflhrdffe-con02a,traindev,0.1136099100112915,0.11962439119815826,0.0
arguana,test-law-sdiflhrdffe-con04a,traindev,0.060181956738233566,0.02176380343735218,0.5099999904632568
arguana,test-law-tahglcphsld-pro01a,traindev,0.0997326672077179,0.05477462336421013,0.0
arguana,test-law-thgglcplgphw-con01a,traindev,0.1973058432340622,0.07469490170478821,0.6800000071525574
arguana,test-philosophy-apessghwba-con02a,traindev,0.07375144213438034,0.0397193469107151,0.0
arguana,test-philosophy-apessghwba-pro01a,traindev,0.1594952940940857,0.05251634865999222,0.25999999046325684
arguana,test-philosophy-apessghwba-pro04a,traindev,0.10512200742959976,0.03155559301376343,0.1599999964237213
arguana,test-philosophy-elhbrd-con02a,traindev,0.1388532519340515,0.04693225398659706,0.0
arguana,test-philosophy-eppphwlrtjs-con03a,traindev,0.11612921953201294,0.01847444474697113,0.0
arguana,test-philosophy-eppphwlrtjs-pro01a,traindev,0.11005003750324249,0.04319687932729721,0.0
arguana,test-philosophy-eppphwlrtjs-pro02a,traindev,0.1399965137243271,0.013073092326521873,0.0
arguana,test-philosophy-npppmhwup-con03a,traindev,0.26520779728889465,0.04566860571503639,0.14000000059604645
arguana,test-philosophy-npppmhwup-pro01a,traindev,0.11150310188531876,0.03586966171860695,0.30000001192092896
arguana,test-philosophy-pphbclsbs-con03a,traindev,0.1856261044740677,0.03718247264623642,0.4099999964237213
arguana,test-philosophy-pphbclsbs-con04a,traindev,0.1976422220468521,0.043951366096735,0.0
arguana,test-philosophy-pphbclsbs-pro01a,traindev,0.10924864560365677,0.07145228236913681,0.8600000143051147
arguana,test-philosophy-pphbclsbs-pro03a,traindev,0.23106412589550018,0.03223355486989021,0.0
arguana,test-politics-cdfsaphgiap-pro01a,traindev,0.09635508805513382,0.014785253442823887,0.0
arguana,test-politics-cdmaggpdgdf-pro05a,traindev,0.08348286151885986,0.06999527662992477,0.0
arguana,test-politics-cpecfiepg-pro01a,traindev,0.10035230964422226,0.02619209513068199,0.0
arguana,test-politics-dhbanhrnw-con04a,traindev,0.11680731177330017,0.04559474065899849,0.15000000596046448
arguana,test-politics-eppghwgpi-con05a,traindev,0.2299433946609497,0.022667335346341133,0.07000000029802322
arguana,test-politics-eppghwgpi-pro04a,traindev,0.08541758358478546,0.11295425146818161,0.0
arguana,test-politics-eppghwgpi-pro05a,traindev,0.30663880705833435,0.034036073833703995,0.0
arguana,test-politics-ghbgussbsbt-con04a,traindev,0.06126389652490616,0.1668790727853775,0.0
arguana,test-politics-glgvhbqssc-con02a,traindev,0.1166965588927269,0.04897657409310341,0.0
arguana,test-politics-grcrgshwbr-pro04a,traindev,0.15832099318504333,0.07243403047323227,0.0
arguana,test-politics-gvhbhlsbr-pro03a,traindev,0.06719914078712463,0.049589067697525024,0.0
arguana,test-politics-oepdlhfcefp-con01a,traindev,0.37290093302726746,0.8562219142913818,0.9300000071525574
arguana,test-politics-oepdlhfcefp-pro02a,traindev,0.09129229933023453,0.09670092165470123,0.9200000166893005
arguana,test-politics-oepghbrnsl-con03a,traindev,0.21547652781009674,0.013041249476373196,0.4099999964237213
arguana,test-politics-oeplhbuwhmi-pro03a,traindev,0.2669125497341156,0.08172141760587692,0.3199999928474426
arguana,test-politics-oglilpdwhsn-con01a,traindev,0.2705051302909851,0.040502991527318954,0.0
arguana,test-politics-oglilpdwhsn-pro03a,traindev,0.09167403727769852,0.0550309494137764,0.0
arguana,test-politics-pgsimhwoia-pro01a,traindev,0.21081630885601044,0.029992206022143364,0.0
arguana,test-politics-ypppdghwid-pro04a,traindev,0.08452215790748596,0.02846132405102253,0.0
arguana,test-politics-ypppgvhwmv-pro03a,traindev,0.09839609265327454,0.01886368915438652,0.11999999731779099
arguana,test-politics-ypppgvhwmv-pro04a,traindev,0.09862428158521652,0.08274763077497482,0.0
arguana,test-politics-ypppgvhwmv-pro05a,traindev,0.10176967084407806,0.04453625902533531,0.0
arguana,test-religion-cmrsgfhbr-pro01a,traindev,0.30859649181365967,0.11452332139015198,0.0
arguana,test-religion-grcrgshwbr-pro01a,traindev,0.14009447395801544,0.18179640173912048,0.0
arguana,test-religion-grcrgshwbr-pro02a,traindev,0.14895214140415192,0.0420478954911232,0.0
arguana,test-religion-grcrgshwbr-pro05a,traindev,0.07875808328390121,0.03953269496560097,0.0
arguana,test-religion-wcprrgrhbmi-con01a,traindev,0.16799823939800262,0.03822306916117668,0.0
arguana,test-science-ciidfaihwc-con02a,traindev,0.10340293496847153,0.060738928616046906,0.0
arguana,test-science-ciidfaihwc-pro01a,traindev,0.1420479565858841,0.02696247398853302,0.029999999329447746
arguana,test-science-cpisydfphwj-con03a,traindev,0.05502321198582649,0.020322315394878387,0.0
arguana,test-science-dssghsdmd-con03a,traindev,0.06821253150701523,0.06295706331729889,0.0
arguana,test-science-eassgbatj-con01a,traindev,0.0816318541765213,0.09288200736045837,0.0
arguana,test-science-eassgbatj-pro03a,traindev,0.08980890363454819,0.12559980154037476,0.3499999940395355
arguana,test-science-eassgbatj-pro04a,traindev,0.10568342357873917,0.08733844757080078,0.0
arguana,test-science-eassgbatj-pro05a,traindev,0.08756551146507263,0.041682470589876175,0.0
arguana,test-science-wsihwclscaaw-con02a,traindev,0.08921578526496887,0.16620929539203644,0.0
arguana,test-society-asfhwapg-con03a,traindev,0.1409999579191208,0.01929776929318905,0.0
arguana,test-society-asfhwapg-pro01a,traindev,0.21500995755195618,0.07590748369693756,0.0
arguana,test-society-epiasghbf-pro01a,traindev,0.16751568019390106,0.02682613767683506,0.0
arguana,test-society-ghbgqeaaems-con03a,traindev,0.0762467011809349,0.08987773954868317,0.0
arguana,test-society-ghbgqeaaems-pro03a,traindev,0.19467276334762573,0.05114129185676575,0.4099999964237213
arguana,test-society-ghbgqeaaems-pro04a,traindev,0.13323357701301575,0.1281377077102661,0.0
arguana,test-society-mmcpsgfhbf-con01a,traindev,0.1557128131389618,0.11174923926591873,0.14000000059604645
arguana,test-society-mmcpsgfhbf-pro02a,traindev,0.07204929739236832,0.06899280101060867,0.0
arguana,test-society-mmcpsgfhbf-pro04a,traindev,0.12030768394470215,0.04689091816544533,0.15000000596046448
arguana,test-society-simhbrasnba-pro02a,traindev,0.1234503909945488,0.03174983337521553,0.0
arguana,test-society-simhbrasnba-pro03a,traindev,0.05917377024888992,0.049333084374666214,0.0
arguana,test-society-tsmihwurpp-pro02a,traindev,0.16171838343143463,0.047545939683914185,0.8799999952316284
arguana,test-society-tsmihwurpp-pro03a,traindev,0.2935677170753479,0.03358811140060425,0.0
arguana,test-sport-aastshsrqsar-pro03a,traindev,0.21545961499214172,0.038405586034059525,0.0
arguana,test-sport-tshbmlbscac-con04a,traindev,0.2123664766550064,0.07121121138334274,0.6600000262260437
arguana,test-sport-tshbmlbscac-pro03a,traindev,0.27646932005882263,0.10374756157398224,0.5099999904632568
arguana,test-sport-ybfgsohbhog-con02a,traindev,0.09538030624389648,0.04259627312421799,0.0
arguana,test-sport-ybfgsohbhog-pro02a,traindev,0.10030097514390945,0.09555168449878693,0.0
fiqa,10136,traindev,0.0825350359082222,0.04303978756070137,0.0
fiqa,10137,traindev,0.07349365204572678,0.03492259979248047,0.0
fiqa,104,traindev,0.13124163448810577,0.08718971908092499,0.0
fiqa,10447,traindev,0.12472901493310928,0.05055055767297745,0.12999999523162842
fiqa,10639,traindev,0.27183985710144043,0.01696932315826416,0.0
fiqa,10827,traindev,0.16049228608608246,0.08954477310180664,0.0
fiqa,10845,traindev,0.07220602035522461,0.043995920568704605,0.0
fiqa,1085,traindev,0.14647266268730164,0.10513310134410858,0.0
fiqa,109,traindev,0.12867818772792816,0.03166938200592995,0.0
fiqa,1090,traindev,0.21136786043643951,0.05879882350564003,0.0
fiqa,10932,traindev,0.3215963840484619,0.05717369168996811,0.0
fiqa,10975,traindev,0.15863317251205444,0.05155996233224869,0.9300000071525574
fiqa,11039,traindev,0.23911623656749725,0.06631476432085037,0.3400000035762787
fiqa,11088,traindev,0.100792296230793,0.051084261387586594,0.0
fiqa,1198,traindev,0.0250705499202013,0.03379928320646286,0.0
fiqa,1309,traindev,0.07752181589603424,0.07089482247829437,0.7200000286102295
fiqa,1748,traindev,0.08086138963699341,0.08306101709604263,0.5400000214576721
fiqa,1826,traindev,0.08795937150716782,0.043583810329437256,0.0
fiqa,1832,traindev,0.3936440646648407,0.06932362914085388,0.14000000059604645
fiqa,1877,traindev,0.531909704208374,0.0495944619178772,0.0
fiqa,1915,traindev,0.11451473832130432,0.03827738016843796,0.0
fiqa,1920,traindev,0.14815904200077057,0.03622503578662872,0.0
fiqa,1933,traindev,0.10039934515953064,0.05275615677237511,0.0
fiqa,1948,traindev,0.06479257345199585,0.12150433659553528,0.0
fiqa,2010,traindev,0.34509655833244324,0.09454523772001266,0.25
fiqa,2070,traindev,0.3427218794822693,0.08428648859262466,0.47999998927116394
fiqa,2088,traindev,0.13602565228939056,0.017888730391860008,0.0
fiqa,2183,traindev,0.11046703904867172,0.0290769562125206,0.0
fiqa,2318,traindev,0.21999992430210114,0.04133274406194687,0.05999999865889549
fiqa,2334,traindev,0.14241823554039001,0.04334558919072151,0.0
